hhwealth	hhwealthlog	midstatus	highstatus	owner	age	agelog	black	usborn	z1ev	z1elite_avgprox	z1maj_avgprox	z1min_avgprox	turnout	dem
0.10000000149011612	-2.2926347255706787	1.0	0.0	0.0	25	3.2188758850097656	0.0	1.0	-0.2842866778373718	0.5045090317726135	0.37694087624549866	0.6198420524597168	0.0	NA
0.0	-6.907755374908447	1.0	0.0	0.0	50	3.9120230674743652	0.0	1.0	-0.2871451675891876	0.09792875498533249	0.22428473830223083	-0.02520587295293808	0.0	NA
0.0	-6.907755374908447	1.0	0.0	0.0	26	3.25809645652771	0.0	1.0	-0.28598925471305847	0.2631020247936249	0.3464096486568451	0.18981017172336578	0.0	NA
0.0	-6.907755374908447	1.0	0.0	0.0	21	3.044522523880005	0.0	1.0	-0.28712421655654907	0.21227945387363434	0.37694087624549866	0.07035689055919647	1.0	0.7777777910232544
0.25	-1.3823022842407227	1.0	0.0	0.0	45	3.8066625595092773	0.0	0.0	-0.27044034004211426	0.326630175113678	0.2548159658908844	0.40482598543167114	1.0	0.8888888955116272
0.25	-1.3823022842407227	1.0	0.0	0.0	19	2.944438934326172	0.0	1.0	-0.27102619409561157	0.23769062757492065	0.13269105553627014	0.33315396308898926	1.0	1.0
0.0	-6.907755374908447	1.0	0.0	0.0	51	3.931825637817383	0.0	0.0	-0.27791643142700195	0.17416247725486755	0.13269105553627014	0.18981017172336578	1.0	0.3333333432674408
0.30000001192092896	-1.2006449699401855	1.0	0.0	1.0	60	4.094344615936279	0.0	0.0	-0.27791568636894226	0.17416247725486755	0.13269105553627014	0.18981017172336578	0.0	NA
0.10000000149011612	-2.2926347255706787	0.0	0.0	0.0	21	3.044522523880005	1.0	1.0	4.140100955963135	0.7840330004692078	0.7127843499183655	0.8109670877456665	0.0	NA
0.10000000149011612	-2.2926347255706787	0.0	0.0	0.0	50	3.9120230674743652	1.0	1.0	4.140100955963135	0.7840330004692078	0.7127843499183655	0.8109670877456665	1.0	0.6666666865348816
5.039999961853027	1.6176044940948486	1.0	0.0	1.0	31	3.4339871406555176	0.0	1.0	-0.2750273644924164	0.5426259636878967	0.6211906671524048	0.4287167489528656	1.0	0.1111111119389534
5.039999961853027	1.6176044940948486	1.0	0.0	1.0	30	3.4011974334716797	0.0	1.0	-0.27778682112693787	0.23769062757492065	0.19375351071357727	0.2614821791648865	1.0	0.1428571492433548
1.5049999952316284	0.40945711731910706	1.0	0.0	1.0	54	3.9889841079711914	0.0	1.0	-0.26832443475723267	0.36474713683128357	0.4380033314228058	0.33315396308898926	1.0	0.2222222238779068
1.5049999952316284	0.40945711731910706	1.0	0.0	0.0	45	3.8066625595092773	0.0	1.0	-0.2512306571006775	0.6315653324127197	0.6517218947410583	0.6676232814788818	0.0	NA
1.5	0.4061315655708313	1.0	0.0	0.0	40	3.6888794898986816	0.0	0.0	-0.27706918120384216	0.5045090317726135	0.5295969843864441	0.5242792963981628	0.0	NA
0.0	-6.907755374908447	1.0	0.0	0.0	25	3.2188758850097656	0.0	1.0	-0.27788329124450684	0.27580758929252625	0.2548159658908844	0.3092634677886963	0.0	NA
0.699999988079071	-0.3552474081516266	0.0	0.0	0.0	39	3.6635615825653076	0.0	0.0	4.135387897491455	0.7586215734481812	0.743315577507019	0.7392953038215637	1.0	0.0
0.7749999761581421	-0.2536028027534485	1.0	0.0	1.0	60	4.094344615936279	0.0	0.0	-0.2873188257217407	-0.651703417301178	-0.5695271492004395	-0.7419255971908569	1.0	1.0
8.0	2.079566478729248	1.0	0.0	0.0	21	3.044522523880005	0.0	1.0	-0.269775927066803	0.7332104444503784	0.8043780326843262	0.6437325477600098	0.0	NA
8.0	2.079566478729248	1.0	0.0	0.0	26	3.25809645652771	0.0	1.0	-0.269775927066803	0.7332104444503784	0.8043780326843262	0.6437325477600098	0.0	NA
8.0	2.079566478729248	1.0	0.0	0.0	25	3.2188758850097656	0.0	1.0	-0.281046599149704	0.5045090317726135	0.7127843499183655	0.3570447266101837	0.0	NA
0.10000000149011612	-2.2926347255706787	1.0	0.0	0.0	65	4.174387454986572	0.0	0.0	-0.23720070719718933	0.720504641532898	0.743315577507019	0.7392953038215637	1.0	0.1111111119389534
11.600000381469727	2.4510912895202637	1.0	0.0	1.0	66	4.18965482711792	0.0	1.0	-0.2850666344165802	0.4536864459514618	0.3464096486568451	0.5242792963981628	1.0	1.0
2.690000057220459	0.9899128675460815	1.0	0.0	1.0	24	3.178053855895996	0.0	1.0	-0.26976466178894043	0.7840330004692078	0.8654404878616333	0.6915138363838196	0.0	NA
2.0	0.693647027015686	1.0	0.0	0.0	47	3.8501474857330322	0.0	1.0	-0.28701215982437134	0.14875131845474243	0.1632222831249237	0.1181381568312645	0.0	NA
2.0	0.693647027015686	1.0	0.0	0.0	19	2.944438934326172	0.0	1.0	-0.2749198079109192	0.5426259636878967	0.6211906671524048	0.4287167489528656	1.0	0.5555555820465088
2.0	0.693647027015686	1.0	0.0	1.0	35	3.5553481578826904	0.0	1.0	-0.2870256006717682	0.047106191515922546	0.041097380220890045	0.04646614193916321	0.0	NA
0.0	-6.907755374908447	0.0	0.0	0.0	22	3.0910425186157227	0.0	1.0	4.149525165557861	0.7459160089492798	0.7127843499183655	0.7392953038215637	1.0	0.375
0.0	-6.907755374908447	1.0	0.0	0.0	34	3.526360511779785	0.0	1.0	-0.2721410393714905	0.30121898651123047	0.4074721038341522	0.2375914454460144	0.0	NA
0.0	-6.907755374908447	0.0	0.0	0.0	20	2.995732307434082	0.0	1.0	4.149525165557861	0.7459160089492798	0.7127843499183655	0.7392953038215637	0.0	NA
0.0	-6.907755374908447	0.0	0.0	0.0	50	3.9120230674743652	0.0	1.0	4.149525165557861	0.7459160089492798	0.7127843499183655	0.7392953038215637	0.0	NA
1.399999976158142	0.3371862471103668	1.0	0.0	1.0	35	3.5553481578826904	0.0	0.0	-0.28509485721588135	0.11063433438539505	0.10215983539819717	0.1181381568312645	1.0	0.2222222238779068
0.008999999612569809	-4.605170249938965	1.0	0.0	0.0	50	3.9120230674743652	0.0	1.0	-0.2870886027812958	0.13604572415351868	0.041097380220890045	0.21370069682598114	0.0	NA
6.860000133514404	1.9258532524108887	1.0	0.0	1.0	45	3.8066625595092773	0.0	0.0	-0.2562042772769928	0.3139245808124542	0.13269105553627014	0.476498007774353	0.0	NA
1.2000000476837158	0.18315458297729492	0.0	1.0	0.0	58	4.060442924499512	0.0	1.0	-0.28110069036483765	0.4155694842338562	0.3464096486568451	0.5003887414932251	1.0	0.1428571492433548
0.6000000238418579	-0.5091602802276611	0.0	0.0	0.0	18	2.890371799468994	0.0	1.0	-0.28228121995925903	0.36474713683128357	0.28534719347953796	0.45260727405548096	0.0	NA
0.6000000238418579	-0.5091602802276611	1.0	0.0	0.0	19	2.944438934326172	0.0	1.0	-0.2813231945037842	0.5172145962715149	0.5601282119750977	0.5242792963981628	0.0	NA
0.6000000238418579	-0.5091602802276611	1.0	0.0	1.0	56	4.025351524353027	0.0	1.0	-0.28213462233543396	0.4790976047515869	0.37694087624549866	0.5959513187408447	1.0	0.0
1.399999976158142	0.3371862471103668	0.0	1.0	0.0	74	4.304065227508545	0.0	1.0	-0.2821972966194153	0.5680371522903442	0.3464096486568451	0.7870765924453735	1.0	0.4285714328289032
1.399999976158142	0.3371862471103668	0.0	0.0	0.0	18	2.890371799468994	0.0	1.0	4.131155014038086	0.834855318069458	0.743315577507019	0.8826391100883484	1.0	0.2857142984867096
1.399999976158142	0.3371862471103668	0.0	0.0	0.0	16	2.7725887298583984	0.0	1.0	-0.2777264416217804	0.33933573961257935	0.2548159658908844	0.4287167489528656	0.0	NA
1.399999976158142	0.3371862471103668	1.0	0.0	0.0	20	2.995732307434082	0.0	1.0	-0.258793443441391	0.6188597083091736	0.5601282119750977	0.6915138363838196	0.0	NA
0.5	-0.6911491751670837	1.0	0.0	0.0	18	2.890371799468994	0.0	1.0	-0.28117328882217407	0.5426259636878967	0.4380033314228058	0.6676232814788818	0.0	NA
0.5	-0.6911491751670837	1.0	0.0	1.0	45	3.8066625595092773	0.0	1.0	-0.24629448354244232	0.7967385649681091	0.743315577507019	0.9065299034118652	1.0	NA
0.5	-0.6911491751670837	1.0	0.0	0.0	21	3.044522523880005	0.0	1.0	-0.24629448354244232	0.7967385649681091	0.743315577507019	0.9065299034118652	0.0	NA
0.8999999761581421	-0.10425005108118057	0.0	0.0	1.0	39	3.6635615825653076	0.0	0.0	-0.2463047206401825	0.834855318069458	0.8043780326843262	0.9065299034118652	1.0	0.375
0.10000000149011612	-2.2926347255706787	0.0	0.0	0.0	87	4.465908050537109	0.0	1.0	-0.27802059054374695	0.28851318359375	0.28534719347953796	0.28537270426750183	0.0	NA
0.10000000149011612	-2.2926347255706787	1.0	0.0	0.0	23	3.1354942321777344	0.0	1.0	-0.2657967209815979	0.7459160089492798	0.743315577507019	0.7154045701026917	0.0	NA
7.119999885559082	1.9630481004714966	0.0	1.0	1.0	40	3.6888794898986816	0.0	0.0	-0.2717863619327545	0.161456897854805	0.10215983539819717	0.21370069682598114	1.0	0.4444444477558136
1.0	9.995002765208483e-4	0.0	0.0	1.0	30	3.4011974334716797	0.0	0.0	-0.284053772687912	0.30121898651123047	0.4380033314228058	0.18981017172336578	0.0	NA
3.299999952316284	1.1942254304885864	1.0	0.0	0.0	24	3.178053855895996	0.0	1.0	-0.2858649790287018	0.3520413339138031	0.46853455901145935	0.2614821791648865	0.0	NA
3.299999952316284	1.1942254304885864	1.0	0.0	0.0	22	3.0910425186157227	0.0	1.0	-0.2855767607688904	0.3139245808124542	0.4380033314228058	0.21370069682598114	0.0	NA
3.299999952316284	1.1942254304885864	1.0	0.0	0.0	35	3.5553481578826904	0.0	1.0	-0.2855767607688904	0.3139245808124542	0.4380033314228058	0.21370069682598114	1.0	1.0
0.10000000149011612	-2.2926347255706787	1.0	0.0	0.0	60	4.094344615936279	0.0	1.0	-0.2804754078388214	0.3139245808124542	0.4074721038341522	0.2375914454460144	0.0	NA
1.600000023841858	0.47062844038009644	0.0	0.0	0.0	48	3.8712010383605957	0.0	0.0	-0.28130412101745605	0.4409808814525604	0.6517218947410583	0.28537270426750183	0.0	NA
0.0	-6.907755374908447	1.0	0.0	0.0	23	3.1354942321777344	0.0	1.0	-0.2813244163990021	0.3520413339138031	0.5601282119750977	0.18981017172336578	1.0	0.25
0.8999999761581421	-0.10425005108118057	1.0	0.0	1.0	19	2.944438934326172	0.0	1.0	0.14897434413433075	0.8856778740882874	0.9875653982162476	0.7870765924453735	1.0	1.0
0.0	-6.907755374908447	1.0	0.0	1.0	38	3.6375861167907715	0.0	1.0	-0.24708300828933716	0.4536864459514618	0.3464096486568451	0.5481700301170349	1.0	1.0
5.315000057220459	1.670721173286438	1.0	0.0	0.0	19	2.944438934326172	0.0	1.0	-0.24047543108463287	0.6950934529304504	0.743315577507019	0.7154045701026917	1.0	0.2222222238779068
5.315000057220459	1.670721173286438	0.0	0.0	1.0	48	3.8712010383605957	0.0	0.0	-0.27181315422058105	0.5680371522903442	0.6822531223297119	0.5003887414932251	1.0	0.2222222238779068
0.0	-6.907755374908447	0.0	0.0	0.0	24	3.178053855895996	0.0	1.0	4.141587734222412	0.7967385649681091	0.7738468050956726	0.7870765924453735	1.0	1.0
0.0	-6.907755374908447	0.0	0.0	0.0	20	2.995732307434082	0.0	1.0	4.141587734222412	0.7967385649681091	0.7738468050956726	0.7870765924453735	0.0	NA
0.10000000149011612	-2.2926347255706787	1.0	0.0	0.0	28	3.332204580307007	0.0	1.0	-0.275505930185318	0.4155694842338562	0.5906594395637512	0.3092634677886963	0.0	NA
0.10000000149011612	-2.2926347255706787	0.0	0.0	0.0	17	2.8332133293151855	0.0	1.0	-0.27646932005882263	0.3901582956314087	0.46853455901145935	0.33315396308898926	1.0	0.6666666865348816
1.399999976158142	0.3371862471103668	1.0	0.0	0.0	18	2.890371799468994	0.0	0.0	0.16828905045986176	1.025439977645874	1.2012840509414673	0.8826391100883484	1.0	0.8888888955116272
1.399999976158142	0.3371862471103668	1.0	0.0	0.0	16	2.7725887298583984	0.0	1.0	-0.26323288679122925	0.872972309589386	0.957034170627594	0.7870765924453735	0.0	NA
1.399999976158142	0.3371862471103668	1.0	0.0	1.0	45	3.8066625595092773	0.0	0.0	0.18435688316822052	0.9237948656082153	1.018096685409546	0.8348578810691833	1.0	0.6666666865348816
8.699999809265137	2.163437843322754	1.0	0.0	0.0	27	3.295836925506592	0.0	0.0	-0.260176420211792	0.4536864459514618	0.4074721038341522	0.5242792963981628	0.0	NA
8.699999809265137	2.163437843322754	0.0	0.0	0.0	23	3.1354942321777344	0.0	0.0	-0.2633714973926544	0.40286388993263245	0.4074721038341522	0.4287167489528656	1.0	0.8333333134651184
8.699999809265137	2.163437843322754	1.0	0.0	0.0	21	3.044522523880005	0.0	0.0	-0.260176420211792	0.4536864459514618	0.4074721038341522	0.5242792963981628	0.0	NA
8.699999809265137	2.163437843322754	1.0	0.0	1.0	59	4.077537536621094	0.0	0.0	-0.2761106491088867	0.40286388993263245	0.4074721038341522	0.4287167489528656	0.0	NA
1.7000000476837158	0.5312163233757019	0.0	0.0	1.0	36	3.5835189819335937	0.0	0.0	4.140383243560791	0.7332104444503784	0.6822531223297119	0.7392953038215637	0.0	NA
0.800000011920929	-0.22189432382583618	1.0	0.0	1.0	45	3.8066625595092773	0.0	1.0	-0.25419920682907104	0.27580758929252625	0.19375351071357727	0.3570447266101837	0.0	NA
3.799999952316284	1.3352642059326172	1.0	0.0	0.0	55	4.007333278656006	0.0	1.0	-0.27307406067848206	-0.18159499764442444	-0.20315243303775787	-0.19244042038917542	0.0	NA
2.0999999046325684	0.7424134016036987	0.0	0.0	1.0	35	3.5553481578826904	0.0	0.0	4.140383243560791	0.7332104444503784	0.6822531223297119	0.7392953038215637	1.0	0.8888888955116272
1.5	0.4061315655708313	0.0	0.0	0.0	26	3.25809645652771	1.0	1.0	4.154542446136475	0.8094441294670105	0.7738468050956726	0.8109670877456665	1.0	1.0
1.5	0.4061315655708313	0.0	0.0	0.0	18	2.890371799468994	1.0	1.0	4.154542446136475	0.8094441294670105	0.7738468050956726	0.8109670877456665	1.0	0.25
1.5	0.4061315655708313	0.0	0.0	0.0	18	2.890371799468994	1.0	1.0	4.159200191497803	0.8094441294670105	0.7738468050956726	0.8109670877456665	0.0	NA
1.5	0.4061315655708313	0.0	0.0	0.0	19	2.944438934326172	1.0	1.0	4.159200191497803	0.8094441294670105	0.7738468050956726	0.8109670877456665	1.0	0.1111111119389534
1.5	0.4061315655708313	0.0	0.0	0.0	17	2.8332133293151855	0.0	1.0	-0.2633095383644104	0.4409808814525604	0.4380033314228058	0.45260727405548096	0.0	NA
1.5	0.4061315655708313	0.0	0.0	0.0	47	3.8501474857330322	1.0	1.0	4.159200191497803	0.8094441294670105	0.7738468050956726	0.8109670877456665	1.0	0.1111111119389534
1.5	0.4061315655708313	0.0	0.0	0.0	16	2.7725887298583984	0.0	1.0	-0.2633095383644104	0.4409808814525604	0.4380033314228058	0.45260727405548096	0.0	NA
1.7999999523162842	0.588342010974884	1.0	0.0	1.0	33	3.4965076446533203	0.0	0.0	0.1820496767759323	1.1397905349731445	1.2012840509414673	1.0976550579071045	1.0	0.8888888955116272
0.699999988079071	-0.3552474081516266	1.0	0.0	1.0	35	3.5553481578826904	0.0	1.0	-0.27049967646598816	0.326630175113678	0.2548159658908844	0.40482598543167114	0.0	NA
0.0	-6.907755374908447	1.0	0.0	0.0	36	3.5835189819335937	0.0	1.0	-0.25072696805000305	0.7332104444503784	0.7738468050956726	0.7392953038215637	0.0	NA
0.0	-6.907755374908447	1.0	0.0	0.0	22	3.0910425186157227	0.0	1.0	-0.2857653796672821	0.30121898651123047	0.46853455901145935	0.18981017172336578	0.0	NA
0.0	-6.907755374908447	1.0	0.0	0.0	26	3.25809645652771	0.0	1.0	-0.2857653796672821	0.30121898651123047	0.46853455901145935	0.18981017172336578	1.0	1.0
3.5	1.2530486583709717	0.0	0.0	0.0	20	2.995732307434082	0.0	0.0	4.132043838500977	0.7586215734481812	0.7127843499183655	0.7631858587265015	0.0	NA
3.5	1.2530486583709717	1.0	0.0	1.0	49	3.891820192337036	0.0	0.0	-0.2655850648880005	0.42827528715133667	0.3464096486568451	0.5003887414932251	1.0	0.3333333432674408
0.30000001192092896	-1.2006449699401855	0.0	0.0	0.0	35	3.5553481578826904	0.0	0.0	0.7103555798530579	0.7077990174293518	0.6211906671524048	0.7392953038215637	1.0	0.8888888955116272
0.0	-6.907755374908447	0.0	0.0	0.0	30	3.4011974334716797	0.0	0.0	-0.28127074241638184	0.08522316813468933	0.041097380220890045	0.1181381568312645	1.0	0.4444444477558136
10.850000381469727	2.3842573165893555	0.0	0.0	1.0	43	3.761200189590454	0.0	0.0	-0.2804712951183319	0.30121898651123047	0.3464096486568451	0.2614821791648865	1.0	0.2222222238779068
2.0	0.693647027015686	1.0	0.0	0.0	49	3.891820192337036	0.0	1.0	-0.24767614901065826	0.3139245808124542	0.2548159658908844	0.3809354603290558	0.0	NA
0.10000000149011612	-2.2926347255706787	0.0	0.0	0.0	21	3.044522523880005	0.0	1.0	-0.2748081088066101	0.19957387447357178	0.19375351071357727	0.21370069682598114	0.0	NA
0.10000000149011612	-2.2926347255706787	0.0	0.0	0.0	56	4.025351524353027	0.0	0.0	-0.2742597460746765	0.161456897854805	0.10215983539819717	0.21370069682598114	0.0	NA
1.7999999523162842	0.588342010974884	1.0	0.0	0.0	26	3.25809645652771	0.0	1.0	0.16561490297317505	0.834855318069458	0.8654404878616333	0.7870765924453735	1.0	0.8888888955116272
1.7999999523162842	0.588342010974884	1.0	0.0	1.0	58	4.060442924499512	0.0	0.0	-0.27442771196365356	0.30121898651123047	0.22428473830223083	0.3570447266101837	1.0	0.8888888955116272
0.4000000059604645	-0.9137938618659973	1.0	0.0	0.0	45	3.8066625595092773	0.0	0.0	-0.2661757171154022	0.326630175113678	0.2548159658908844	0.40482598543167114	0.0	NA
5.03000020980835	1.6156188249588013	1.0	0.0	1.0	50	3.9120230674743652	0.0	0.0	-0.27808383107185364	0.3774527311325073	0.37694087624549866	0.3809354603290558	1.0	0.8333333134651184
5.03000020980835	1.6156188249588013	1.0	0.0	0.0	25	3.2188758850097656	0.0	1.0	-0.15457803010940552	0.4790976047515869	0.4380033314228058	0.5242792963981628	1.0	1.0
7.75	2.0478217601776123	0.0	1.0	1.0	38	3.6375861167907715	0.0	1.0	-0.28729942440986633	-0.11806684732437134	-0.08102753013372421	-0.19244042038917542	1.0	1.0
0.699999988079071	-0.3552474081516266	1.0	0.0	1.0	47	3.8501474857330322	0.0	0.0	-0.28677356243133545	0.03440060839056969	-0.019965074956417084	0.07035689055919647	0.0	NA
0.25	-1.3823022842407227	0.0	0.0	0.0	16	2.7725887298583984	0.0	1.0	4.1591901779174805	0.7840330004692078	0.743315577507019	0.7870765924453735	0.0	NA
0.25	-1.3823022842407227	0.0	0.0	0.0	18	2.890371799468994	0.0	1.0	-0.24959014356136322	0.27580758929252625	0.28534719347953796	0.2614821791648865	0.0	NA
0.25	-1.3823022842407227	0.0	0.0	0.0	27	3.295836925506592	0.0	1.0	-0.24784241616725922	0.5934483408927917	0.5295969843864441	0.6676232814788818	0.0	NA
0.0	-6.907755374908447	0.0	0.0	0.0	56	4.025351524353027	1.0	1.0	4.154417514801025	0.7586215734481812	0.7127843499183655	0.7631858587265015	1.0	0.1111111119389534
0.0	-6.907755374908447	0.0	0.0	0.0	39	3.6635615825653076	1.0	1.0	4.159213542938232	0.8221497535705566	0.8043780326843262	0.8109670877456665	1.0	0.3333333432674408
0.0	-6.907755374908447	0.0	0.0	0.0	17	2.8332133293151855	1.0	1.0	4.159213542938232	0.8221497535705566	0.8043780326843262	0.8109670877456665	0.0	NA
0.5	-0.6911491751670837	1.0	0.0	0.0	33	3.4965076446533203	0.0	0.0	-0.2588750123977661	0.18686829507350922	0.19375351071357727	0.16591942310333252	1.0	1.0
16.149999618530273	2.781981945037842	0.0	1.0	1.0	33	3.4965076446533203	0.0	1.0	-0.27990466356277466	0.911089301109314	1.0486278533935547	0.5959513187408447	1.0	0.0
16.149999618530273	2.781981945037842	0.0	1.0	0.0	27	3.295836925506592	0.0	1.0	-0.27990466356277466	0.8856778740882874	1.0486278533935547	0.5959513187408447	1.0	1.0
16.149999618530273	2.781981945037842	0.0	1.0	0.0	23	3.1354942321777344	0.0	1.0	-0.27990466356277466	0.8856778740882874	1.0486278533935547	0.5959513187408447	0.0	NA
25.344999313354492	3.23262095451355	1.0	0.0	1.0	47	3.8501474857330322	0.0	1.0	-0.25124284625053406	0.7713271975517273	0.8043780326843262	0.7631858587265015	1.0	0.4444444477558136
4.0	1.3865443468093872	0.0	0.0	0.0	26	3.25809645652771	1.0	1.0	4.131839275360107	0.9237948656082153	0.8654404878616333	0.8587486147880554	1.0	0.125
4.0	1.3865443468093872	0.0	1.0	1.0	25	3.2188758850097656	0.0	1.0	-0.2799558639526367	0.8221497535705566	1.018096685409546	0.5242792963981628	1.0	0.8888888955116272
1.600000023841858	0.47062844038009644	0.0	0.0	1.0	65	4.174387454986572	0.0	0.0	4.130710601806641	0.7713271975517273	0.7738468050956726	0.7392953038215637	1.0	0.5555555820465088
1.600000023841858	0.47062844038009644	1.0	0.0	0.0	18	2.890371799468994	0.0	1.0	-0.2758585512638092	0.40286388993263245	0.4990657866001129	0.33315396308898926	0.0	NA
0.014999999664723873	-4.135166645050049	1.0	0.0	0.0	33	3.4965076446533203	0.0	0.0	-0.2692837715148926	0.8221497535705566	0.8959717154502869	0.6437325477600098	1.0	0.5555555820465088
0.10000000149011612	-2.2926347255706787	1.0	0.0	0.0	87	4.465908050537109	0.0	0.0	-0.2872675955295563	-0.5754696726799011	-0.6305896043777466	-0.5030190348625183	1.0	1.0
5.0	1.6096378564834595	1.0	0.0	0.0	70	4.248495101928711	0.0	1.0	-0.26837822794914246	0.12334014475345612	0.07162860780954361	0.16591942310333252	0.0	NA
5.0	1.6096378564834595	1.0	0.0	0.0	35	3.5553481578826904	0.0	1.0	-0.2871072292327881	0.08522316813468933	0.10215983539819717	0.07035689055919647	1.0	0.0
