hhwealth	hhwealthlog	midstatus	highstatus	owner	age	agelog	church	usborn	z1ev	z1elite_avgprox	z1maj_avgprox	z1min_avgprox	turnout	opp
9.319999694824219	2.2322700023651123	1.0	0.0	1.0	70	4.248495101928711	1.0	0.0	0.2427385300397873	1.1125673055648804	0.962274432182312	1.359779953956604	0.0	NA
9.319999694824219	2.2322700023651123	0.0	1.0	0.0	27	3.295836925506592	1.0	0.0	0.2322675883769989	1.003405213356018	0.8450913429260254	1.2714518308639526	1.0	0.0
9.319999694824219	2.2322700023651123	1.0	0.0	0.0	23	3.1354942321777344	1.0	1.0	-0.12010574340820313	1.1998968124389648	1.12967848777771	1.2714518308639526	1.0	0.20000000298023224
0.44999998807907104	-0.7962879538536072	1.0	0.0	0.0	36	3.5835189819335937	1.0	1.0	-0.178309828042984	0.9488241076469421	0.995755136013031	0.873974621295929	1.0	0.0
0.36000001430511475	-1.0188772678375244	0.0	0.0	0.0	24	3.178053855895996	0.0	1.0	-0.21292465925216675	0.43576207756996155	0.3763597011566162	0.6089900135993958	0.0	NA
0.36000001430511475	-1.0188772678375244	0.0	0.0	0.0	77	4.343805313110352	0.0	1.0	-0.21715451776981354	-0.23012657463550568	-0.2932567894458771	-0.053471874445676804	0.0	NA
0.36000001430511475	-1.0188772678375244	0.0	0.0	1.0	46	3.828641414642334	0.0	1.0	4.580010414123535	0.8287457227706909	0.7781296372413635	0.9623028039932251	0.0	NA
0.07500000298023224	-2.577021837234497	1.0	0.0	0.0	23	3.1354942321777344	0.0	1.0	-0.2338692545890808	0.6977511048316956	0.8618317246437073	0.4323333501815796	1.0	1.0
0.07500000298023224	-2.577021837234497	1.0	0.0	0.0	48	3.8712010383605957	0.0	1.0	-0.22927317023277283	1.2326455116271973	1.3305635452270508	0.9623028039932251	1.0	0.4000000059604645
1.0149999856948853	0.015873335301876068	1.0	0.0	0.0	47	3.8501474857330322	1.0	1.0	-0.14849555492401123	1.0689022541046143	1.12967848777771	0.8298106789588928	1.0	0.0
1.0149999856948853	0.015873335301876068	0.0	0.0	0.0	56	4.025351524353027	0.0	0.0	4.580106735229492	0.8287457227706909	0.7781296372413635	0.9623028039932251	0.0	NA
4.599999904632568	1.5262736082077026	1.0	0.0	0.0	25	3.2188758850097656	0.0	1.0	-0.22322259843349457	0.47942715883255005	0.3261386454105377	0.918138861656189	1.0	0.0
4.599999904632568	1.5262736082077026	0.0	0.0	1.0	68	4.219507694244385	1.0	1.0	-0.20849865674972534	1.0143210887908936	1.1129381656646729	0.8298106789588928	1.0	0.800000011920929
12.819999694824219	2.551084518432617	0.0	0.0	1.0	63	4.143134593963623	1.0	1.0	-0.20533710718154907	0.6213377714157104	0.7613893151283264	0.4764975905418396	0.0	NA
12.875	2.5553650856018066	0.0	0.0	0.0	45	3.8066625595092773	0.0	1.0	-0.2287653237581253	0.9706563353538513	1.07945716381073	0.7414821982383728	0.0	NA
35.20000076293945	3.5610744953155518	0.0	0.0	0.0	30	3.4011974334716797	0.0	1.0	-0.23500798642635345	-0.20829403400421143	-0.19281437993049622	-0.14180007576942444	0.0	NA
35.20000076293945	3.5610744953155518	0.0	0.0	0.0	37	3.610917806625366	0.0	1.0	-0.23500798642635345	-0.20829403400421143	-0.19281437993049622	-0.14180007576942444	0.0	NA
0.0	-6.907755374908447	0.0	0.0	0.0	60	4.094344615936279	0.0	0.0	4.571105480194092	0.8287457227706909	0.7781296372413635	0.9623028039932251	0.0	NA
0.05000000074505806	-2.9759297370910645	0.0	0.0	0.0	54	3.9889841079711914	1.0	1.0	-0.2086011916399002	0.8833267688751221	0.9120530486106873	0.8298106789588928	1.0	1.0
3.7249999046325684	1.3153352737426758	0.0	0.0	1.0	56	4.025351524353027	0.0	1.0	-0.2261481136083603	-0.43753451108932495	-0.49414193630218506	-0.2742924988269806	0.0	NA
3.7249999046325684	1.3153352737426758	0.0	1.0	0.0	55	4.007333278656006	0.0	0.0	-0.2241109311580658	0.09735976904630661	-0.05889096483588219	0.38816940784454346	0.0	NA
14.5	2.674217700958252	0.0	1.0	0.0	27	3.295836925506592	0.0	1.0	-0.23246286809444427	0.4685108959674835	0.6274658441543579	0.21151301264762878	0.0	NA
14.5	2.674217700958252	0.0	0.0	0.0	65	4.174387454986572	0.0	1.0	-0.2296573966741562	0.7741646766662598	0.8283510208129883	0.6089900135993958	0.0	NA
14.5	2.674217700958252	0.0	1.0	0.0	25	3.2188758850097656	0.0	1.0	-0.23246286809444427	0.4685108959674835	0.6274658441543579	0.21151301264762878	0.0	NA
0.4300000071525574	-0.8416471481323242	0.0	1.0	0.0	41	3.7135720252990723	0.0	1.0	-0.23440782725811005	0.35934877395629883	0.3763597011566162	0.38816940784454346	1.0	1.0
2.5450000762939453	0.9345235228538513	0.0	1.0	1.0	51	3.931825637817383	0.0	1.0	-0.23475168645381927	0.21743814647197723	0.27591729164123535	0.07902056723833084	1.0	0.800000011920929
2.5450000762939453	0.9345235228538513	0.0	1.0	0.0	24	3.178053855895996	0.0	1.0	-0.23337483406066895	0.47942715883255005	0.4433214068412781	0.5648257732391357	0.0	NA
